"학구ID",학구명,학구분류,시도코드,시군구코드,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,공간객체ID,데이터기준일자
Z000150435,동암초서산석림초공동통학구역,1,44,210,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2016-08-12,2016-08-12,535369,2021-03-25
Z000102143,삼일초통학구역,0,41,271,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,535459,2021-03-25
Z000102023,부천중원초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,535460,2021-03-25
Z000102852,소현초통학구역,0,41,463,7530000,경기도교육청,7751000,경기도용인교육지원청,2016-08-12,2016-08-18,535461,2021-03-25
Z000103282,남선초통학구역,0,42,770,7800000,강원도교육청,7921000,강원도정선교육지원청,2016-08-12,2016-08-12,535462,2021-03-25
Z000103278,횡계초통학구역,0,42,760,7800000,강원도교육청,7911000,강원도평창교육지원청,2016-08-12,2017-04-03,535463,2021-03-25
Z000102016,부천신흥초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,535464,2021-03-25
Z000102194,정지초통학구역,0,41,273,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,535465,2021-03-25
Z000101803,우만초통학구역,0,41,115,7530000,경기도교육청,7541000,경기도수원교육지원청,2016-08-12,2018-04-23,535157,2021-03-25
Z000104180,해성초통학구역,0,45,130,8320000,전라북도교육청,8341000,전라북도군산교육지원청,2016-08-12,2018-03-28,535158,2021-03-25
Z000106182,새만금초통학구역,0,45,130,8320000,전라북도교육청,8341000,전라북도군산교육지원청,2018-03-28,2018-03-28,535159,2021-03-25
Z000100800,내리초통학구역,0,26,710,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2016-08-12,535160,2021-03-25
Z000101654,신천초통학구역,0,31,200,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2016-08-12,2018-12-20,535253,2021-03-25
Z000104170,신시도초야미도분교장통학구역,0,45,130,8320000,전라북도교육청,8341000,전라북도군산교육지원청,2016-08-12,2016-08-12,535254,2021-03-25
Z000105641,문선초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,535255,2021-03-25
Z000105805,도천초통학구역,0,48,740,9010000,경상남도교육청,9141000,경상남도창녕교육지원청,2016-08-12,2016-08-12,535256,2021-03-25
Z000105812,이방초통학구역,0,48,740,9010000,경상남도교육청,9141000,경상남도창녕교육지원청,2016-08-12,2016-08-12,535257,2021-03-25
Z000150492,마산초해남동초해남서초공동통학구역,1,46,820,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2016-08-12,2016-08-12,535258,2021-03-25
Z000105854,거류초통학구역,0,48,820,9010000,경상남도교육청,9161000,경상남도고성교육지원청,2016-08-12,2016-08-12,535261,2021-03-25
Z000100873,대구동일초통학구역,0,27,260,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2016-08-12,535262,2021-03-25
Z000150374,동송초장흥초용정초공동통학구역,1,42,780,7800000,강원도교육청,7931000,강원도철원교육지원청,2016-08-12,2016-08-12,535370,2021-03-25
Z000106085,가락초통학구역,0,36,110,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2016-08-12,2016-08-12,535371,2021-03-25
Z000150404,만승초청룡초공동통학구역,1,43,770,8000000,충청북도교육청,8081000,충청북도진천교육지원청,2016-08-12,2016-08-12,535372,2021-03-25
Z000150362,거문초진부초공동통학구역,1,42,760,7800000,강원도교육청,7911000,강원도평창교육지원청,2016-08-12,2016-08-12,535373,2021-03-25
Z000103277,호명초통학구역,0,42,760,7800000,강원도교육청,7911000,강원도평창교육지원청,2016-08-12,2016-08-12,535374,2021-03-25
Z000103305,용정초통학구역,0,42,780,7800000,강원도교육청,7931000,강원도철원교육지원청,2016-08-12,2016-08-12,535375,2021-03-25
Z000100143,서울신흥초통학구역,0,11,545,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2018-01-29,535376,2021-03-25
Z000100135,서울선유초통학구역,0,11,560,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2017-10-30,535377,2021-03-25
Z000103737,학봉초통학구역,0,44,150,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2016-08-12,2016-08-12,535466,2021-03-25
Z000101892,운중초통학구역,0,41,135,7530000,경기도교육청,7551000,경기도성남교육지원청,2016-08-12,2018-02-22,535467,2021-03-25
Z000103984,덕산초통학구역,0,44,810,8140000,충청남도교육청,8271000,충청남도예산교육지원청,2016-08-12,2016-08-12,535468,2021-03-25
Z000103338,기린초통학구역,0,42,810,7800000,강원도교육청,7961000,강원도인제교육지원청,2016-08-12,2016-08-12,535469,2021-03-25
Z000103037,단구초통학구역,0,42,130,7800000,강원도교육청,7821000,강원도원주교육지원청,2016-08-12,2017-02-07,535470,2021-03-25
Z000101381,태봉초통학구역,0,29,170,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2016-08-12,535471,2021-03-25
Z000101336,광주동초통학구역,0,29,170,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2016-08-12,535161,2021-03-25
Z000104088,전주신성초통학구역,0,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535162,2021-03-25
Z000104112,전주지곡초통학구역,0,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535163,2021-03-25
Z000104090,전주양지초통학구역,0,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535164,2021-03-25
Z000150480,남면초광주동초충효분교공동통학구역,1,46,710,8490000,전라남도교육청,8561000,전라남도담양교육지원청,2016-08-12,2016-08-12,535165,2021-03-25
Z000105645,삼천포초신수도분교장통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,535259,2021-03-25
Z000101025,대구월배초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2016-08-12,2016-08-12,535260,2021-03-25
Z000150479,고서초광주동초공동통학구역,1,46,710,8490000,전라남도교육청,8561000,전라남도담양교육지원청,2016-08-12,2016-08-12,535263,2021-03-25
Z000104471,목포미항초통학구역,0,46,110,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2016-08-12,2016-08-12,535264,2021-03-25
Z000100110,서울구로초통학구역,0,11,530,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2016-08-12,535378,2021-03-25
Z000150522,나원초현곡초공동통학구역,1,47,130,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2016-08-12,2016-08-12,535379,2021-03-25
Z000104001,조림초통학구역,0,44,810,8140000,충청남도교육청,8271000,충청남도예산교육지원청,2016-08-12,2016-08-12,535380,2021-03-25
Z000102307,송일초통학구역,0,41,220,7530000,경기도교육청,7631000,경기도평택교육지원청,2016-08-12,2016-08-12,535381,2021-03-25
Z000102340,현촌초통학구역,0,41,220,7530000,경기도교육청,7631000,경기도평택교육지원청,2016-08-12,2016-08-12,535382,2021-03-25
Z000102418,별가람초통학구역,0,41,360,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2016-08-12,2016-08-12,535383,2021-03-25
Z000102398,남양주샛별초통학구역,0,41,360,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2016-08-12,2016-08-12,535384,2021-03-25
Z000102452,해밀초통학구역,0,41,360,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2016-08-12,2016-08-12,535385,2021-03-25
Z000102229,도래울초통학구역,0,41,281,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2018-03-22,535472,2021-03-25
Z000103310,광덕초통학구역,0,42,790,7800000,강원도교육청,7941000,강원도화천교육지원청,2016-08-12,2016-08-12,535473,2021-03-25
Z000150539,모전초점촌초공동통학구역,1,47,280,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2016-08-12,2016-08-12,535474,2021-03-25
Z000102058,광명초통학구역,0,41,210,7530000,경기도교육청,7591000,경기도광명교육지원청,2016-08-12,2016-08-12,535475,2021-03-25
Z000101056,대구동곡초통학구역,0,27,710,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2016-08-12,2016-08-12,535166,2021-03-25
Z000100866,대구동문초통학구역,0,27,260,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2017-06-23,535167,2021-03-25
Z000150498,시종초도포초공동통학구역,1,46,830,8490000,전라남도교육청,8651000,전라남도영암교육지원청,2016-08-12,2016-08-12,535168,2021-03-25
Z000104442,아산초통학구역,0,45,790,8320000,전라북도교육청,8451000,전라북도고창교육지원청,2016-08-12,2016-08-12,535169,2021-03-25
Z000150654,원통초원통초신덕분교월학초한계초용대초공동통학구역,1,42,810,7800000,강원도교육청,7961000,강원도인제교육지원청,2017-02-23,2017-02-23,535265,2021-03-25
Z000150651,전주하가초전주여울초공동통학구역,1,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2017-02-20,2017-02-20,535266,2021-03-25
Z000106146,감계초통학구역,0,48,121,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2017-02-23,2017-02-23,535267,2021-03-25
Z000106147,진해신항초통학구역,0,48,129,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2017-02-23,2017-02-23,535268,2021-03-25
Z000102426,수택초통학구역,0,41,310,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2016-08-12,2017-02-23,535269,2021-03-25
Z000101433,송정서초통학구역,0,29,200,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2018-02-07,535270,2021-03-25
Z000150143,광숭초삼숭초공동통학구역,1,41,630,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2016-08-12,2016-08-12,535271,2021-03-25
Z000150077,산정초하남초공동통학구역,1,29,200,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,535272,2021-03-25
Z000101417,봉산초통학구역,0,29,200,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2018-02-07,535273,2021-03-25
Z000150145,도둔초산북초공동통학구역,1,41,630,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2016-08-12,2016-08-12,535274,2021-03-25
Z000150210,세종초여주초공동통학구역,1,41,670,7530000,경기도교육청,7661000,경기도여주교육지원청,2016-08-12,2016-08-12,535386,2021-03-25
Z000102696,연천왕산초통학구역,0,41,800,7530000,경기도교육청,7701000,경기도연천교육지원청,2016-08-12,2018-05-15,535387,2021-03-25
Z000103978,홍주초통학구역,0,44,800,8140000,충청남도교육청,8261000,충청남도홍성교육지원청,2016-08-12,2016-08-12,535388,2021-03-25
Z000102256,오마초통학구역,0,41,287,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2016-08-12,535389,2021-03-25
Z000103825,부성초통학구역,0,44,210,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2016-08-12,2016-08-12,535390,2021-03-25
Z000102252,신촌초통학구역,0,41,287,7530000,경기도교육청,7621000,경기도고양교육지원청,2016-08-12,2016-08-12,535405,2021-03-25
Z000102151,성안초통학구역,0,41,271,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2016-08-12,535484,2021-03-25
Z000102864,언동초통학구역,0,41,463,7530000,경기도교육청,7751000,경기도용인교육지원청,2016-08-12,2018-03-06,535485,2021-03-25
Z000150364,도성초진부초공동통학구역,1,42,760,7800000,강원도교육청,7911000,강원도평창교육지원청,2016-08-12,2016-08-12,535486,2021-03-25
Z000102039,송내초통학구역,0,41,190,7530000,경기도교육청,7581000,경기도부천교육지원청,2016-08-12,2017-03-09,535483,2021-03-25
Z000105875,도마초통학구역,0,48,840,9010000,경상남도교육청,9171000,경상남도남해교육지원청,2016-08-12,2016-08-12,535170,2021-03-25
Z000100980,북대구초통학구역,0,27,230,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2017-11-20,535171,2021-03-25
Z000104087,전주신동초통학구역,0,45,113,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535172,2021-03-25
Z000104092,전주오송초통학구역,0,45,113,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535173,2021-03-25
Z000100040,서울가재울초통학구역,0,11,440,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2016-08-23,2016-08-23,535174,2021-03-25
Z000103973,한울초통학구역,0,44,800,8140000,충청남도교육청,8261000,충청남도홍성교육지원청,2016-12-05,2016-12-05,535275,2021-03-25
Z000101204,인천송명초통학구역,0,28,185,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2016-08-12,2016-12-12,535276,2021-03-25
Z000104078,전주서곡초통학구역,0,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535277,2021-03-25
Z000150494,옥천초해남동초해남서초공동통학구역,1,46,820,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2016-08-12,2016-08-12,535278,2021-03-25
Z000104102,전주원동초통학구역,0,45,113,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535279,2021-03-25
Z000104095,전주완산초통학구역,0,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535280,2021-03-25
Z000100878,대구들안길초통학구역,0,27,260,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2016-08-12,535281,2021-03-25
Z000105953,봉산초통학구역,0,48,890,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2016-08-12,2016-08-12,535282,2021-03-25
Z000104096,전주용덕초통학구역,0,45,113,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,535283,2021-03-25
Z000103641,대홍초통학구역,0,44,133,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2016-08-12,2016-08-12,535391,2021-03-25
